Persona atendida;Tipo de pasaporte;Tiempo de servicio (minutos)
64870;Biométrico;0,117582543
64871;Biométrico;0,471975173
64872;Biométrico;1,738688171
64873;Biométrico;0,537773449
64874;Biométrico;1,254471282
64875;Biométrico;2,862198369
64876;Biométrico;0,032063168
64877;Biométrico;2,80660509
64878;Biométrico;1,422859361
64879;Biométrico;0,559459025
64880;Biométrico;6,79054953
64881;Biométrico;0,789944618
64882;Biométrico;2,342810554
64883;Biométrico;0,196368311
64884;Biométrico;0,256588267
64885;Biométrico;0,861959292
64886;Biométrico;0,818861883
64887;Biométrico;0,27122796
64888;Biométrico;1,91524874
64889;Biométrico;0,781923488
64890;Biométrico;0,538099396
64891;Biométrico;0,619736033
64892;Biométrico;1,211367684
64893;Biométrico;0,604502224
64894;Biométrico;0,083519995
64895;Biométrico;2,567445306
64896;Biométrico;1,349525636
64897;Biométrico;0,848191915
64898;Biométrico;0,247815851
64899;Biométrico;0,139858564
64900;Biométrico;0,070729862
64901;Biométrico;1,194225098
64902;Biométrico;0,060895179
64903;Biométrico;1,855113185
64904;Biométrico;1,149230024
64905;Biométrico;0,754502821
64906;Biométrico;1,618558308
64907;Biométrico;2,82788076
64908;Biométrico;1,832987862
64909;Biométrico;0,253332762
64910;Biométrico;2,643835655
64911;Biométrico;0,394578619
64912;Biométrico;0,576701598
64913;Biométrico;0,572839643
64914;Biométrico;2,109340384
64915;Biométrico;1,078327252
64916;Biométrico;0,187806373
64917;Biométrico;3,170178927
64918;Biométrico;0,486281035
64919;Biométrico;3,605727813
64920;Biométrico;0,030014145
64921;Biométrico;1,325410102
64922;Biométrico;1,282414044
64923;Biométrico;0,09115127
64924;Biométrico;0,926417823
64925;Biométrico;0,206237632
64926;Biométrico;2,024294986
64927;Biométrico;0,111278864
64928;Biométrico;0,855886983
64929;Biométrico;0,661291177
64930;Biométrico;2,19100726
64931;Biométrico;3,861421962
64932;Biométrico;0,8447527
64933;Biométrico;0,546270077
64934;Biométrico;1,290421267
64935;Biométrico;3,444173636
64936;Biométrico;0,336389176
64937;Biométrico;0,343976648
64938;Biométrico;0,790469998
64939;Biométrico;0,1067703
64940;Biométrico;2,108131784
64941;Biométrico;0,188275697
64942;Biométrico;2,07503353
64943;Biométrico;2,585974875
64944;Biométrico;2,251300488
64945;Biométrico;0,982532205
64946;Biométrico;1,774017473
64947;Biométrico;4,88308932
64948;Biométrico;2,115673201
64949;Biométrico;0,38267792
64950;Biométrico;1,173229399
64951;Biométrico;0,849004205
64952;Biométrico;2,57974838
64953;Biométrico;0,210577245
64954;Biométrico;0,572071737
64955;Biométrico;0,30509664
64956;Biométrico;0,93367964
64957;Biométrico;0,266252792
64958;Biométrico;0,502863301
64959;Biométrico;2,564500473
64960;Biométrico;0,535307249
64961;Biométrico;3,907694608
64962;Biométrico;1,508644027
64963;Biométrico;1,091269789
64964;Biométrico;0,528612304
64965;Biométrico;1,864288279
64966;Biométrico;0,617167908
64967;Biométrico;0,305870748
64968;Biométrico;1,103164524
64969;Biométrico;0,994756602
64970;Biométrico;2,340564237
64971;Biométrico;0,285589465
64972;Biométrico;2,405885701
64973;Biométrico;1,974392234
64974;Biométrico;0,74051
64975;Biométrico;0,175382688
64976;Biométrico;1,248330979
64977;Biométrico;0,118791035
64978;Biométrico;0,450369483
64979;Biométrico;0,585055469
64980;Biométrico;0,219234221
64981;Biométrico;0,518567626
64982;Biométrico;0,629712824
64983;Biométrico;1,566885751
64984;Biométrico;0,896951042
64985;Biométrico;1,194035559
64986;Biométrico;0,205266792
64987;Biométrico;0,031107557
64988;Biométrico;0,42247926
64989;Biométrico;1,210760295
64990;Biométrico;2,284282994
64991;Biométrico;3,259778108
64992;Biométrico;0,021252144
64993;Biométrico;0,603994309
64994;Biométrico;4,154982728
64995;Biométrico;2,585421677
64996;Biométrico;0,03171359
64997;Biométrico;0,481294453
64998;Biométrico;2,25628786
64999;Biométrico;3,753240809
65000;Biométrico;0,30806837
65001;Biométrico;1,445269745
65002;Biométrico;0,452161096
65003;Biométrico;0,912582466
65004;Biométrico;0,206219324
65005;Biométrico;6,174654967
65006;Biométrico;0,184123576
65007;Biométrico;1,080240152
65008;Biométrico;0,444839172
65009;Biométrico;0,226323
65010;Biométrico;2,966432003
65011;Biométrico;0,029632761
65012;Biométrico;0,191705444
65013;Biométrico;0,120049843
65014;Biométrico;0,920933587
65015;Biométrico;0,556610211
65016;Biométrico;1,034864325
65017;Biométrico;6,668222948
65018;Biométrico;0,055794139
65019;Biométrico;1,947622049
65020;Biométrico;0,107742817
65021;Biométrico;4,282026276
65022;Biométrico;3,960881241
65023;Biométrico;1,58172817
65024;Biométrico;0,494560148
65025;Biométrico;1,481380275
65026;Biométrico;1,46721664
65027;Biométrico;3,03030972
65028;Biométrico;3,797894199
65029;Biométrico;0,662528978
65030;Biométrico;3,151027042
65031;Biométrico;1,224552998
65032;Biométrico;0,109836353
65033;Biométrico;1,32092674
65034;Biométrico;1,510424193
65035;Biométrico;3,271981754
65036;Biométrico;0,039153846
65037;Biométrico;2,67543755
65038;Biométrico;2,368984119
65039;Biométrico;1,071891464
65040;Biométrico;0,620331535
65041;Biométrico;1,681195435
65042;Biométrico;0,22041541
65043;Biométrico;2,332307586
65044;Biométrico;0,84216146
65045;Biométrico;2,22167794
65046;Biométrico;0,371925773
65047;Biométrico;3,436281375
65048;Biométrico;2,514465271
65049;Biométrico;0,734380857
65050;Biométrico;0,867500015
65051;Biométrico;0,202018909
65052;Biométrico;0,318544468
65053;Biométrico;0,535494514
65054;Biométrico;5,098721156
65055;Biométrico;0,801768226
65056;Biométrico;0,810996563
65057;Biométrico;0,172479644
65058;Biométrico;1,014834968
65059;Biométrico;0,212889042
65060;Biométrico;1,08333909
65061;Biométrico;7,143828469
65062;Biométrico;0,07625684
65063;Biométrico;0,136635247
65064;Biométrico;0,221592147
65065;Biométrico;0,384343159
65066;Biométrico;0,107740463
65067;Biométrico;0,69021634
65068;Biométrico;0,065011629
65069;Biométrico;3,161225385
65070;Biométrico;1,495797357
65071;Biométrico;1,644632869
65072;Biométrico;0,846310606
65073;Biométrico;3,071988305
65074;Biométrico;0,750360338
65075;Biométrico;0,572586817
65076;Biométrico;0,004843744
65077;Biométrico;3,735339562
65078;Biométrico;0,029478748
65079;Biométrico;1,422451649
65080;Biométrico;0,997540182
65081;Biométrico;0,324907973
65082;Biométrico;0,806543001
65083;Biométrico;0,122171993
65084;Biométrico;0,343174796
65085;Biométrico;0,862736323
65086;Biométrico;1,985241898
65087;Biométrico;2,396466397
65088;Biométrico;1,880213829
65089;Biométrico;0,756364206
65090;Biométrico;0,262509985
65091;Biométrico;2,111623917
65092;Biométrico;1,032980874
65093;Biométrico;1,385793181
65094;Biométrico;0,378079216
65095;Biométrico;3,274705129
65096;Biométrico;0,851910157
65097;Biométrico;0,959853469
65098;Biométrico;2,447302117
65099;Biométrico;0,19620645
65100;Biométrico;1,15947478
65101;Biométrico;0,55138136
65102;Biométrico;0,33408596
65103;Biométrico;1,645250328
65104;Biométrico;1,661541735
65105;Biométrico;2,192329126
65106;Biométrico;1,608667346
65107;Biométrico;0,934321018
65108;Biométrico;2,169270737
65109;Biométrico;0,091588524
65110;Biométrico;4,079088576
65111;Biométrico;0,470981609
65112;Biométrico;0,458992888
65113;Biométrico;1,699452173
65114;Biométrico;0,699529614
65115;Biométrico;0,689212409
65116;Biométrico;1,113539184
65117;Biométrico;0,117335403
65118;Biométrico;0,435701485
65119;Biométrico;0,676359827
65120;Biométrico;0,85964318
65121;Biométrico;1,755239201
65122;Biométrico;3,65243123
65123;Biométrico;1,339773213
65124;Biométrico;1,956135592
65125;Biométrico;0,193375734
65126;Biométrico;1,926089545
65127;Biométrico;0,181299609
65128;Biométrico;3,145177235
65129;Biométrico;0,169212243
65130;Biométrico;0,317039926
65131;Biométrico;0,065827331
65132;Biométrico;0,36477778
65133;Biométrico;0,310720197
65134;Biométrico;1,473299625
65135;Biométrico;0,378656575
65136;Biométrico;0,658983055
65137;Biométrico;1,930420743
65138;Biométrico;2,844361694
65139;Biométrico;1,595097099
65140;Biométrico;0,107325129
65141;Biométrico;1,057655754
65142;Biométrico;0,772919339
65143;Biométrico;4,073768304
65144;Biométrico;2,498893258
65145;Biométrico;0,430631161
65146;Biométrico;1,087514483
65147;Biométrico;1,724628595
65148;Biométrico;1,28911299
65149;Biométrico;0,796797284
65150;Biométrico;4,19617594
65151;Biométrico;0,310955561
65152;Biométrico;1,154137522
65153;Biométrico;0,574439621
65154;Biométrico;3,535786414
65155;Biométrico;0,004932134
65156;Biométrico;0,910707411
65157;Biométrico;1,779776205
65158;Biométrico;1,261576406
65159;Biométrico;1,073786584
65160;Biométrico;1,020329563
65161;Biométrico;1,384784265
65162;Biométrico;0,37735955
65163;Biométrico;0,168488532
65164;Biométrico;4,029254759
65165;Biométrico;2,276879285
65166;Biométrico;0,501213221
65167;Biométrico;0,476315753
65168;Biométrico;0,466382758
65169;Biométrico;0,865097196
65170;Biométrico;1,683821054
65171;Biométrico;3,220600444
65172;Biométrico;1,483360305
65173;Biométrico;1,081936792
65174;Biométrico;1,86623975
65175;Biométrico;2,048218602
65176;Biométrico;0,808019865
65177;Biométrico;1,465622009
65178;Biométrico;0,466512965
65179;Biométrico;0,418792749
65180;Biométrico;1,692785747
65181;Biométrico;0,043539281
65182;Biométrico;2,544165126
65183;Biométrico;0,185509809
65184;Biométrico;2,870034244
65185;Biométrico;3,656991928
65186;Biométrico;3,075816364
65187;Biométrico;4,215530304
65188;Biométrico;1,286675816
65189;Biométrico;0,323846311
65190;Biométrico;0,580056096
65191;Biométrico;0,805799272
65192;Biométrico;2,019834625
65193;Biométrico;0,260582714
65194;Biométrico;4,327739304
65195;Biométrico;0,351955069
65196;Biométrico;1,164487971
65197;Biométrico;0,726364645
65198;Biométrico;0,564961609
65199;Biométrico;2,694807874
65200;Biométrico;2,256567439
65201;Biométrico;0,606602147
65202;Biométrico;1,19582388
65203;Biométrico;3,093537724
65204;Biométrico;0,525840486
65205;Biométrico;0,416982426
65206;Biométrico;2,315054109
65207;Biométrico;0,427780714
65208;Biométrico;0,588473936
65209;Biométrico;1,685863018
65210;Biométrico;0,624363824
65211;Biométrico;0,223052445
65212;Biométrico;0,781427495
65213;Biométrico;0,316934355
65214;Biométrico;1,031866811
65215;Biométrico;0,141291965
65216;Biométrico;1,086135579
65217;Biométrico;0,340677915
65218;Biométrico;0,004895988
65219;Biométrico;0,054003826
65220;Biométrico;3,666187183
65221;Biométrico;0,460792746
65222;Biométrico;1,929182053
65223;Biométrico;0,316431044
65224;Biométrico;1,698577622
65225;Biométrico;3,170543959
65226;Biométrico;2,617979985
65227;Biométrico;1,033202207
65228;Biométrico;0,834286802
65229;Biométrico;0,603249682
65230;Biométrico;0,235597581
65231;Biométrico;0,202557662
65232;Biométrico;2,986681486
65233;Biométrico;2,100571
65234;Biométrico;0,070415137
65235;Biométrico;1,330958465
65236;Biométrico;1,143644742
65237;Biométrico;0,144886781
65238;Biométrico;2,349697856
65239;Biométrico;0,647280128
65240;Biométrico;0,417065128
65241;Biométrico;0,423242106
65242;Biométrico;4,280584375
65243;Biométrico;2,341352073
65244;Biométrico;0,862438097
65245;Biométrico;0,173212303
65246;Biométrico;1,865154121
65247;Biométrico;0,545799783
65248;Biométrico;0,503816227
65249;Biométrico;1,023335228
65250;Biométrico;1,625110467
65251;Biométrico;0,402516601
65252;Biométrico;0,574699258
65253;Biométrico;1,657647961
65254;Biométrico;0,2652371
65255;Biométrico;0,811927862
65256;Biométrico;1,685069314
65257;Biométrico;2,281982902
65258;Biométrico;0,715989497
65259;Biométrico;0,852086378
65260;Biométrico;0,432142046
65261;Biométrico;1,190677848
65262;Biométrico;0,591815449
65263;Biométrico;0,943906448
65264;Biométrico;0,588294867
65265;Biométrico;2,928895256
65266;Biométrico;1,496688747
65267;Biométrico;0,993379231
65268;Biométrico;3,604857223
65269;Biométrico;0,585793504
65270;Biométrico;3,804495531
65271;Biométrico;0,163888429
65272;Biométrico;1,973743298
65273;Biométrico;2,298709332
65274;Biométrico;2,795536951
65275;Biométrico;0,152645811
65276;Biométrico;0,461633134
65277;Biométrico;0,714232905
65278;Biométrico;1,695715082
65279;Biométrico;2,019811423
65280;Biométrico;1,793924014
65281;Biométrico;0,072111253
65282;Biométrico;0,006175061
65283;Biométrico;1,202272912
65284;Biométrico;0,118493439
65285;Biométrico;1,314901169
65286;Biométrico;2,209330937
65287;Biométrico;0,685090456
65288;Biométrico;0,165829043
65289;Biométrico;1,094840865
65290;Biométrico;0,233871536
65291;Biométrico;1,9168852
65292;Biométrico;0,311898095
65293;Biométrico;0,648397839
65294;Biométrico;1,128934361
65295;Biométrico;0,855184169
65296;Biométrico;2,176189656
65297;Biométrico;1,068214639
65298;Biométrico;0,107817749
65299;Biométrico;3,748561571
65300;Biométrico;2,986344745
65301;Biométrico;0,176033439
65302;Biométrico;1,389406187
65303;Biométrico;0,169708152
65304;Biométrico;0,806657301
65305;Biométrico;0,283233326
65306;Biométrico;1,551618817
65307;Biométrico;3,117739324
65308;Biométrico;0,595896762
65309;Biométrico;1,902962837
65310;Biométrico;0,149843445
65311;Biométrico;2,081604524
65312;Biométrico;1,382914978
65313;Biométrico;0,10294975
65314;Biométrico;1,126404512
65315;Biométrico;1,266393355
65316;Biométrico;1,69928013
65317;Biométrico;0,311196798
65318;Biométrico;1,143403769
65319;Biométrico;0,157951139
65320;Biométrico;1,221019509
65321;Biométrico;0,244617113
65322;Biométrico;0,12801099
65323;Biométrico;0,308702525
65324;Biométrico;1,10503735
65325;Biométrico;1,876797486
65326;Biométrico;0,618205173
65327;Biométrico;0,239283626
65328;Biométrico;1,421859074
65329;Biométrico;0,767857358
65330;Biométrico;0,865964179
65331;Biométrico;3,428516106
65332;Biométrico;0,884781846
65333;Biométrico;0,168192568
65334;Biométrico;1,717551613
65335;Biométrico;0,29353833
65336;Biométrico;0,072079514
65337;Biométrico;2,277928512
65338;Biométrico;0,361673066
65339;Biométrico;0,206785817
65340;Biométrico;1,728849896
65341;Biométrico;2,144143195
65342;Biométrico;0,514760556
65343;Biométrico;1,891720226
65344;Biométrico;0,529053907
65345;Biométrico;2,535333919
65346;Biométrico;4,558497573
65347;Biométrico;3,512691963
65348;Biométrico;0,171345491
65349;Biométrico;0,037225008
65350;Biométrico;0,005429402
65351;Biométrico;0,824263241
65352;Biométrico;1,099546851
65353;Biométrico;0,371835093
65354;Biométrico;1,151683884
65355;Biométrico;0,833506366
65356;Biométrico;2,582585901
65357;Biométrico;1,417465183
65358;Biométrico;0,120584199
65359;Biométrico;6,34815128
65360;Biométrico;1,908253203
65361;Biométrico;0,414990508
65362;Biométrico;0,751246639
65363;Biométrico;1,168810504
65364;Biométrico;0,575587788
65365;Biométrico;0,106606176
65366;Biométrico;0,135068745
65367;Biométrico;1,346297869
65368;Biométrico;2,851950666
65369;Biométrico;2,797227312
65370;Biométrico;0,117183856
65371;Biométrico;4,847370073
65372;Biométrico;0,412129189
65373;Biométrico;1,213870131
65374;Biométrico;1,946557966
65375;Biométrico;0,945932559
65376;Biométrico;1,076947148
65377;Biométrico;0,526801535
65378;Biométrico;0,904589673
65379;Biométrico;0,239541816
65380;Biométrico;0,025729548
65381;Biométrico;1,230333485
65382;Biométrico;0,748586565
65383;Biométrico;0,169037171
65384;Biométrico;3,286826003
65385;Biométrico;2,957134544
65386;Biométrico;1,223228602
65387;Biométrico;0,714423635
65388;Biométrico;1,295741988
65389;Biométrico;0,512723253
65390;Biométrico;1,627404824
65391;Biométrico;0,079757133
65392;Biométrico;0,067951419
65393;Biométrico;3,386382468
65394;Biométrico;3,825092268
65395;Biométrico;0,5775419
65396;Biométrico;3,55616163
65397;Biométrico;1,947961025
65398;Biométrico;1,853500509
65399;Biométrico;1,97858199
65400;Biométrico;0,138109959
65401;Biométrico;2,784869398
65402;Biométrico;2,819166851
65403;Biométrico;2,452727862
65404;Biométrico;1,47562054
65405;Biométrico;4,556944965
65406;Biométrico;1,354945592
65407;Biométrico;1,157403992
65408;Biométrico;0,534416301
65409;Biométrico;0,622908072
65410;Biométrico;0,086068297
65411;Biométrico;0,913835213
65412;Biométrico;0,71507669
65413;Biométrico;1,075601542
65414;Biométrico;4,640415288
65415;Biométrico;0,823958603
65416;Biométrico;1,28845866
65417;Biométrico;1,321617333
65418;Biométrico;0,232321625
65419;Biométrico;3,637748733
65420;Biométrico;2,273746297
65421;Biométrico;0,451727403
65422;Biométrico;3,065584374
65423;Biométrico;1,549057308
65424;Biométrico;2,275807671
65425;Biométrico;3,846833247
65426;Biométrico;0,139778631
65427;Biométrico;1,9809674
65428;Biométrico;0,037364688
65429;Biométrico;0,414598778
65430;Biométrico;0,645080406
65431;Biométrico;2,888116375
65432;Biométrico;1,257712592
65433;Biométrico;0,936774738
65434;Biométrico;0,097039737
65435;Biométrico;0,367260524
65436;Biométrico;1,476479847
65437;Biométrico;0,186253557
65438;Biométrico;1,524224609
65439;Biométrico;2,608725477
65440;Biométrico;0,119867785
65441;Biométrico;0,721667344
65442;Biométrico;0,038192804
65443;Biométrico;1,559401572
65444;Biométrico;0,057508107
65445;Biométrico;0,553219731
65446;Biométrico;0,865807584
65447;Biométrico;3,097140915
65448;Biométrico;0,665094099
65449;Biométrico;1,566312373
65450;Biométrico;2,00249328
65451;Biométrico;1,13249023
65452;Biométrico;1,315603479
65453;Biométrico;1,624928801
65454;Biométrico;2,086036423
65455;Biométrico;0,619906638
65456;Biométrico;1,447228863
65457;Biométrico;1,270823175
65458;Biométrico;0,618574959
65459;Biométrico;1,068178674
65460;Biométrico;0,679273768
65461;Biométrico;0,987287587
65462;Biométrico;3,070250423
65463;Biométrico;1,680147538
65464;Biométrico;0,849918995
65465;Biométrico;1,214858013
65466;Biométrico;1,562101463
65467;Biométrico;0,489666054
65468;Biométrico;0,117301464
65469;Biométrico;0,683455747
65470;Biométrico;3,903232162
65471;Biométrico;0,779926013
65472;Biométrico;0,031091368
65473;Biométrico;0,033748286
65474;Biométrico;1,223271907
65475;Biométrico;0,418140579
65476;Biométrico;0,0375205
65477;Biométrico;0,582539272
65478;Biométrico;0,191216618
65479;Biométrico;2,401365817
65480;Biométrico;0,236426554
65481;Biométrico;1,323136313
65482;Biométrico;0,538441573
65483;Biométrico;1,018839228
65484;Biométrico;0,313405159
65485;Biométrico;0,784347269
65486;Biométrico;4,870034406
65487;Biométrico;0,489951616
65488;Biométrico;0,756655901
65489;Biométrico;4,610278377
65490;Biométrico;0,399018111
65491;Biométrico;0,864740071
65492;Biométrico;0,402376477
65493;Biométrico;1,081435856
65494;Biométrico;0,072356511
65495;Biométrico;0,682856184
65496;Biométrico;0,726225358
65497;Biométrico;0,08343132
65498;Biométrico;0,802895049
65499;Biométrico;0,862474631
65500;Biométrico;0,759645994
65501;Biométrico;1,113687073
65502;Biométrico;0,005782511
65503;Biométrico;1,279622159
65504;Biométrico;3,49774738
65505;Biométrico;0,139639887
65506;Biométrico;2,014322179
65507;Biométrico;2,230669154
65508;Biométrico;6,511004596
65509;Biométrico;2,683976972
65510;Biométrico;0,374670022
65511;Biométrico;1,000499395
65512;Biométrico;3,418206774
65513;Biométrico;1,427685226
65514;Biométrico;1,632200464
65515;Biométrico;1,29366156
65516;Biométrico;4,541355513
65517;Biométrico;3,459133736
65518;Biométrico;1,919063864
65519;Biométrico;0,712017355
65520;Biométrico;0,050548265
65521;Biométrico;0,564744516
65522;Biométrico;3,32464189
65523;Biométrico;0,215397858
65524;Biométrico;0,637554023
65525;Biométrico;1,23095423
65526;Biométrico;0,305550344
65527;Biométrico;3,206621132
65528;Biométrico;0,063661285
65529;Biométrico;0,593383869
65530;Biométrico;0,840544862
65531;Biométrico;0,428073934
65532;Biométrico;1,608990672
65533;Biométrico;0,447065652
65534;Biométrico;0,907263527
65535;Biométrico;0,223888253
65536;Biométrico;1,929562172
65537;Biométrico;0,812106113
65538;Biométrico;0,037476421
65539;Biométrico;0,609380778
65540;Biométrico;0,054286557
65541;Biométrico;0,147775999
65542;Biométrico;1,623594238
65543;Biométrico;0,388066039
65544;Biométrico;1,340466272
65545;Biométrico;0,90703506
65546;Biométrico;1,106530256
65547;Biométrico;0,213065299
65548;Biométrico;0,231570335
65549;Biométrico;0,819127979
65550;Biométrico;2,025524869
65551;Biométrico;0,109975961
65552;Biométrico;0,594243461
65553;Biométrico;0,314608658
65554;Biométrico;0,424995706
65555;Biométrico;0,138147126
65556;Biométrico;0,780519718
65557;Biométrico;0,177687384
65558;Biométrico;1,374114992
65559;Biométrico;0,629807979
65560;Biométrico;0,04958855
65561;Biométrico;0,855115502
65562;Biométrico;0,400996678
65563;Biométrico;0,661761564
65564;Biométrico;2,243486587
65565;Biométrico;1,824742195
65566;Biométrico;1,281010973
65567;Biométrico;1,003200414
65568;Biométrico;2,000233776
65569;Biométrico;1,996474382
65570;Biométrico;1,40326648
65571;Biométrico;0,971891654
65572;Biométrico;2,259673019
65573;Biométrico;0,812672655
65574;Biométrico;1,1808874
65575;Biométrico;0,396609009
65576;Biométrico;1,527774475
65577;Biométrico;1,53174057
65578;Biométrico;0,156234964
65579;Biométrico;0,011634534
65580;Biométrico;0,245487536
65581;Biométrico;2,529397877
65582;Biométrico;0,080459438
65583;Biométrico;0,334878019
65584;Biométrico;0,375255954
65585;Biométrico;0,127941885
65586;Biométrico;0,02447031
65587;Biométrico;1,252535346
65588;Biométrico;4,154931968
65589;Biométrico;0,149135492
65590;Biométrico;0,370684543
65591;Biométrico;0,793705455
65592;Biométrico;1,529141842
65593;Biométrico;2,063246345
65594;Biométrico;0,722379427
65595;Biométrico;0,018977257
65596;Biométrico;1,708777347
65597;Biométrico;0,745971636
65598;Biométrico;0,479797122
65599;Biométrico;0,680601518
65600;Biométrico;0,327205627
65601;Biométrico;0,2917306
65602;Biométrico;0,137203448
65603;Biométrico;4,87673947
65604;Biométrico;0,046359825
65605;Biométrico;2,352687981
65606;Biométrico;0,333536452
65607;Biométrico;1,277143643
65608;Biométrico;0,430148046
65609;Biométrico;3,621891868
65610;Biométrico;2,486487015
65611;Biométrico;0,660049324
65612;Biométrico;0,209971586
65613;Biométrico;0,706814295
65614;Biométrico;2,570786965
65615;Biométrico;1,008743922
65616;Biométrico;0,334558194
65617;Biométrico;0,116266409
65618;Biométrico;0,742506925
65619;Biométrico;0,173896231
65620;Biométrico;1,386611314
65621;Biométrico;3,32139148
65622;Biométrico;1,066841165
65623;Biométrico;0,69718233
65624;Biométrico;1,941040071
65625;Biométrico;0,086887459
65626;Biométrico;0,495186489
65627;Biométrico;1,419726132
65628;Biométrico;0,755532558
65629;Biométrico;2,039839507
65630;Biométrico;0,538115091
65631;Biométrico;0,614902586
65632;Biométrico;2,659918099
65633;Biométrico;1,547121412
65634;Biométrico;0,806808296
65635;Biométrico;0,366310076
65636;Biométrico;1,248261775
65637;Biométrico;2,161158215
65638;Biométrico;1,80362218
65639;Biométrico;0,010071372
65640;Biométrico;1,143174869
65641;Biométrico;1,455466608
65642;Biométrico;2,221869713
65643;Biométrico;0,631956984
65644;Biométrico;0,091113909
65645;Biométrico;0,968934716
65646;Biométrico;0,835087215
65647;Biométrico;0,378587658
65648;Biométrico;0,749202127
65649;Biométrico;0,074864505
65650;Biométrico;1,69833937
65651;Biométrico;0,157419047
65652;Biométrico;0,153756551
65653;Biométrico;0,089973609
65654;Biométrico;1,060345454
65655;Biométrico;0,590337534
65656;Biométrico;0,491316606
65657;Biométrico;0,556758819
65658;Biométrico;1,313556356
65659;Biométrico;1,084817111
65660;Biométrico;2,548243088
65661;Biométrico;1,707183117
65662;Biométrico;3,871973073
65663;Biométrico;2,3541999
65664;Biométrico;0,47110232
65665;Biométrico;1,033283142
65666;Biométrico;4,079133762
65667;Biométrico;0,505913975
65668;Biométrico;2,285784399
65669;Biométrico;0,177706412
65670;Biométrico;0,079737994
65671;Biométrico;0,457395696
65672;Biométrico;0,057999578
65673;Biométrico;0,170907563
65674;Biométrico;0,521966211
65675;Biométrico;0,13693047
65676;Biométrico;0,373051879
65677;Biométrico;1,307995275
65678;Biométrico;1,130321142
65679;Biométrico;1,653927401
65680;Biométrico;0,824912172
65681;Biométrico;3,443992987
65682;Biométrico;0,506263637
65683;Biométrico;0,371769615
65684;Biométrico;0,472447349
65685;Biométrico;0,169663971
65686;Biométrico;2,951163912
65687;Biométrico;1,050749731
65688;Biométrico;1,187778451
65689;Biométrico;1,17811901
65690;Biométrico;0,253073357
65691;Biométrico;0,360352358
65692;Biométrico;2,012559877
65693;Biométrico;1,93451595
65694;Biométrico;1,23801711
65695;Biométrico;2,950808983
65696;Biométrico;0,581607902
65697;Biométrico;0,228276291
65698;Biométrico;1,02260797
65699;Biométrico;3,772520067
65700;Biométrico;0,060808572
65701;Biométrico;0,919998522
65702;Biométrico;1,830603628
65703;Biométrico;2,761617062
65704;Biométrico;1,131634378
65705;Biométrico;1,35070439
65706;Biométrico;1,579071076
65707;Biométrico;3,686269699
65708;Biométrico;0,986746428
65709;Biométrico;0,457507789
65710;Biométrico;2,758402347
65711;Biométrico;0,872149179
65712;Biométrico;1,66854175
65713;Biométrico;2,640172919
65714;Biométrico;0,994725512
65715;Biométrico;0,912765289
65716;Biométrico;2,350159005
65717;Biométrico;0,16321422
65718;Biométrico;0,990196662
65719;Biométrico;0,305780181
65720;Biométrico;2,033004744
65721;Biométrico;1,308296411
65722;Biométrico;0,673036734
65723;Biométrico;3,119795924
65724;Biométrico;2,156795651
65725;Biométrico;0,416885317
65726;Biométrico;2,811612578
65727;Biométrico;0,132365829
65728;Biométrico;2,6941112
65729;Biométrico;0,762395683
65730;Biométrico;3,581144976
65731;Biométrico;0,962388126
65732;Biométrico;0,37373056
65733;Biométrico;0,579320788
65734;Biométrico;0,002956611
65735;Biométrico;0,848166693
65736;Biométrico;2,374347448
65737;Biométrico;1,514086272
65738;Biométrico;0,50557374
65739;Biométrico;3,275759622
65740;Biométrico;1,093045134
65741;Biométrico;0,959113521
65742;Biométrico;0,510831227
65743;Biométrico;0,263139365
65744;Biométrico;0,012493624
65745;Biométrico;2,607185948
65746;Biométrico;2,301259546
65747;Biométrico;1,310960618
65748;Biométrico;1,542064265
65749;Biométrico;0,304753653
65750;Biométrico;0,142414812
65751;Biométrico;0,9846235
65752;Biométrico;4,527346607
65753;Biométrico;0,543963867
65754;Biométrico;0,821401889
65755;Biométrico;0,368015064
65756;Biométrico;0,763987585
65757;Biométrico;1,075442543
65758;Biométrico;0,227239785
65759;Biométrico;0,21786905
65760;Biométrico;0,840968436
65761;Biométrico;0,151396519
65762;Biométrico;1,517772399
65763;Biométrico;2,145929931
65764;Biométrico;3,456558078
65765;Biométrico;1,04243406
65766;Biométrico;0,468104077
65767;Biométrico;3,807261526
65768;Biométrico;0,362641226
65769;Biométrico;4,514768193
65770;Biométrico;1,130733497
65771;Biométrico;0,679610249
65772;Biométrico;0,878620388
65773;Biométrico;1,985026346
65774;Biométrico;0,214812052
65775;Biométrico;7,047233199
65776;Biométrico;2,600899797
65777;Biométrico;2,50978794
65778;Biométrico;0,519872816
65779;Biométrico;2,454316149
65780;Biométrico;1,917544188
65781;Biométrico;0,231708505
65782;Biométrico;1,651569155
65783;Biométrico;1,155876415
65784;Biométrico;0,288448569
65785;Biométrico;0,313735386
65786;Biométrico;2,01369668
65787;Biométrico;0,483250383
65788;Biométrico;2,659097954
65789;Biométrico;3,348404281
65790;Biométrico;0,006632654
65791;Biométrico;1,652703439
65792;Biométrico;0,236378918
65793;Biométrico;0,977787151
65794;Biométrico;0,192674612
65795;Biométrico;0,039132797
65796;Biométrico;0,520348627
65797;Biométrico;1,334229382
65798;Biométrico;1,344789681
65799;Biométrico;0,935804189
65800;Biométrico;0,522871135
