Fecha de Llegada;Tipo de Avi—n
13/05/2023 9:16;Mediano
13/05/2023 9:35;Mediano
13/05/2023 9:41;Grande
13/05/2023 9:42;Mediano
13/05/2023 9:42;Mediano
13/05/2023 9:48;Mediano
13/05/2023 9:51;Mediano
13/05/2023 9:55;Grande
13/05/2023 10:01;Mediano
13/05/2023 10:06;Grande
13/05/2023 10:10;Mediano
13/05/2023 10:18;Grande
13/05/2023 10:27;Mediano
13/05/2023 10:31;Mediano
13/05/2023 10:33;Grande
13/05/2023 10:41;Mediano
13/05/2023 10:44;Mediano
13/05/2023 10:50;Mediano
13/05/2023 10:53;Grande
13/05/2023 10:58;Mediano
13/05/2023 11:11;Peque–o
13/05/2023 11:14;Grande
13/05/2023 11:18;Mediano
13/05/2023 11:22;Mediano
13/05/2023 11:25;Mediano
13/05/2023 11:29;Mediano
13/05/2023 11:33;Mediano
13/05/2023 11:37;Mediano
13/05/2023 11:41;Peque–o
13/05/2023 11:45;Grande
13/05/2023 11:48;Peque–o
13/05/2023 11:52;Peque–o
13/05/2023 11:56;Mediano
13/05/2023 12:00;Grande
13/05/2023 12:03;Peque–o
13/05/2023 12:06;Mediano
13/05/2023 12:09;Peque–o
13/05/2023 12:13;Grande
13/05/2023 12:17;Peque–o
13/05/2023 12:20;Peque–o
13/05/2023 12:24;Grande
13/05/2023 12:28;Mediano
13/05/2023 12:31;Grande
13/05/2023 12:36;Grande
13/05/2023 12:39;Mediano
13/05/2023 12:43;Peque–o
13/05/2023 12:47;Grande
13/05/2023 12:51;Grande
13/05/2023 12:54;Mediano
13/05/2023 12:58;Mediano
13/05/2023 13:01;Peque–o
13/05/2023 13:06;Mediano
13/05/2023 13:10;Mediano
13/05/2023 13:14;Mediano
13/05/2023 13:18;Mediano
13/05/2023 13:22;Grande
13/05/2023 13:26;Mediano
13/05/2023 13:30;Mediano
13/05/2023 13:34;Mediano
13/05/2023 13:38;Mediano
13/05/2023 13:42;Peque–o
13/05/2023 13:45;Mediano
13/05/2023 13:50;Grande
13/05/2023 13:54;Mediano
13/05/2023 13:57;Grande
13/05/2023 14:01;Grande
13/05/2023 14:05;Grande
13/05/2023 14:09;Mediano
13/05/2023 14:13;Grande
13/05/2023 14:17;Mediano
13/05/2023 14:19;Mediano
13/05/2023 14:23;Mediano
13/05/2023 14:27;Mediano
13/05/2023 14:31;Mediano
13/05/2023 14:35;Grande
13/05/2023 14:38;Mediano
13/05/2023 14:42;Mediano
13/05/2023 14:46;Mediano
13/05/2023 14:49;Mediano
13/05/2023 14:53;Mediano
13/05/2023 14:56;Grande
13/05/2023 14:59;Mediano
13/05/2023 15:03;Peque–o
13/05/2023 15:21;Grande
13/05/2023 15:24;Mediano
13/05/2023 15:39;Grande
13/05/2023 15:53;Grande
13/05/2023 15:53;Mediano
13/05/2023 15:57;Mediano
13/05/2023 16:05;Grande
13/05/2023 16:13;Mediano
13/05/2023 16:20;Grande
13/05/2023 16:59;Grande
13/05/2023 17:00;Mediano
13/05/2023 17:03;Mediano
13/05/2023 17:18;Mediano
13/05/2023 17:55;Mediano
13/05/2023 17:56;Mediano
13/05/2023 18:02;Grande
13/05/2023 18:19;Mediano
13/05/2023 18:26;Grande
13/05/2023 18:33;Mediano
13/05/2023 18:45;Mediano
13/05/2023 18:49;Mediano
13/05/2023 19:13;Mediano
13/05/2023 19:14;Mediano
13/05/2023 19:14;Grande
13/05/2023 19:20;Mediano
13/05/2023 19:23;Mediano
13/05/2023 19:39;Mediano
13/05/2023 19:50;Grande
13/05/2023 19:51;Mediano
13/05/2023 20:03;Mediano
13/05/2023 20:04;Mediano
13/05/2023 20:11;Mediano
13/05/2023 20:21;Mediano
13/05/2023 20:33;Mediano
13/05/2023 20:37;Grande
13/05/2023 20:40;Grande
13/05/2023 20:43;Grande
13/05/2023 20:54;Grande
13/05/2023 20:54;Grande
13/05/2023 21:00;Peque–o
13/05/2023 21:10;Mediano
13/05/2023 21:17;Mediano
13/05/2023 21:30;Grande
13/05/2023 21:37;Grande
13/05/2023 21:50;Mediano
13/05/2023 22:01;Mediano
13/05/2023 22:11;Grande
13/05/2023 22:26;Mediano
13/05/2023 22:34;Mediano
13/05/2023 22:46;Mediano
13/05/2023 22:57;Mediano
13/05/2023 23:09;Grande
13/05/2023 23:22;Grande
13/05/2023 23:29;Mediano
13/05/2023 23:37;Grande
13/05/2023 23:46;Mediano
14/05/2023 0:00;Mediano
14/05/2023 0:07;Grande
14/05/2023 0:16;Grande
14/05/2023 0:23;Mediano
14/05/2023 0:34;Mediano
14/05/2023 0:48;Grande
14/05/2023 0:58;Mediano
14/05/2023 1:11;Mediano
14/05/2023 1:19;Mediano
14/05/2023 1:28;Mediano
14/05/2023 1:36;Mediano
14/05/2023 1:47;Mediano
14/05/2023 2:02;Mediano
14/05/2023 2:09;Mediano
14/05/2023 2:20;Mediano
14/05/2023 2:30;Mediano
14/05/2023 2:38;Grande
14/05/2023 2:48;Mediano
14/05/2023 3:00;Peque–o
14/05/2023 3:14;Peque–o
14/05/2023 3:24;Mediano
14/05/2023 3:35;Mediano
14/05/2023 3:50;Grande
14/05/2023 3:57;Mediano
14/05/2023 4:09;Peque–o
14/05/2023 4:19;Mediano
14/05/2023 4:28;Grande
14/05/2023 4:39;Grande
14/05/2023 4:48;Mediano
14/05/2023 4:56;Grande
14/05/2023 5:09;Mediano
14/05/2023 5:21;Mediano
14/05/2023 5:36;Mediano
14/05/2023 5:48;Peque–o
14/05/2023 5:59;Grande
14/05/2023 6:09;Mediano
14/05/2023 6:12;Mediano
14/05/2023 6:13;Mediano
14/05/2023 6:15;Mediano
14/05/2023 6:28;Grande
14/05/2023 6:29;Grande
14/05/2023 6:48;Peque–o
14/05/2023 6:52;Grande
14/05/2023 6:59;Grande
14/05/2023 7:02;Grande
14/05/2023 7:04;Mediano
14/05/2023 7:06;Mediano
14/05/2023 7:10;Grande
14/05/2023 7:11;Mediano
14/05/2023 7:19;Grande
14/05/2023 7:20;Grande
14/05/2023 7:21;Mediano
14/05/2023 7:36;Mediano
14/05/2023 7:40;Peque–o
14/05/2023 7:46;Mediano
14/05/2023 7:48;Mediano
14/05/2023 7:53;Mediano
14/05/2023 7:58;Mediano
14/05/2023 8:03;Mediano
14/05/2023 8:19;Mediano
14/05/2023 8:20;Mediano
14/05/2023 8:30;Peque–o
14/05/2023 8:53;Mediano
14/05/2023 8:57;Peque–o
14/05/2023 8:59;Mediano
14/05/2023 9:02;Mediano
14/05/2023 9:02;Grande
14/05/2023 9:05;Grande
14/05/2023 9:07;Grande
14/05/2023 9:17;Mediano
14/05/2023 9:22;Mediano
14/05/2023 9:42;Mediano
14/05/2023 9:55;Mediano
14/05/2023 9:59;Grande
14/05/2023 10:11;Mediano
14/05/2023 10:15;Mediano
14/05/2023 10:15;Mediano
14/05/2023 10:22;Peque–o
14/05/2023 10:31;Grande
14/05/2023 10:35;Mediano
14/05/2023 10:53;Mediano
14/05/2023 11:11;Grande
14/05/2023 11:14;Mediano
14/05/2023 11:18;Grande
14/05/2023 11:22;Mediano
14/05/2023 11:25;Mediano
14/05/2023 11:30;Grande
14/05/2023 11:34;Peque–o
14/05/2023 11:37;Mediano
14/05/2023 11:41;Mediano
14/05/2023 11:45;Grande
14/05/2023 11:49;Grande
14/05/2023 11:52;Mediano
14/05/2023 11:56;Mediano
14/05/2023 12:00;Mediano
14/05/2023 12:04;Mediano
14/05/2023 12:08;Mediano
14/05/2023 12:12;Mediano
14/05/2023 12:16;Grande
14/05/2023 12:19;Mediano
14/05/2023 12:22;Mediano
14/05/2023 12:27;Grande
14/05/2023 12:31;Mediano
14/05/2023 12:35;Grande
14/05/2023 12:39;Grande
14/05/2023 12:43;Grande
14/05/2023 12:46;Mediano
14/05/2023 12:50;Peque–o
14/05/2023 12:54;Peque–o
14/05/2023 12:57;Mediano
14/05/2023 13:01;Grande
14/05/2023 13:04;Grande
14/05/2023 13:08;Mediano
14/05/2023 13:12;Mediano
14/05/2023 13:15;Mediano
14/05/2023 13:19;Mediano
14/05/2023 13:23;Grande
14/05/2023 13:27;Grande
14/05/2023 13:30;Mediano
14/05/2023 13:33;Mediano
14/05/2023 13:37;Mediano
14/05/2023 13:41;Mediano
14/05/2023 13:45;Peque–o
14/05/2023 13:48;Grande
14/05/2023 13:52;Mediano
14/05/2023 13:56;Mediano
14/05/2023 14:00;Mediano
14/05/2023 14:04;Grande
14/05/2023 14:08;Mediano
14/05/2023 14:12;Mediano
14/05/2023 14:16;Grande
14/05/2023 14:19;Mediano
14/05/2023 14:23;Mediano
14/05/2023 14:26;Grande
14/05/2023 14:31;Mediano
14/05/2023 14:34;Mediano
14/05/2023 14:38;Mediano
14/05/2023 14:42;Grande
14/05/2023 14:45;Mediano
14/05/2023 14:49;Mediano
14/05/2023 14:53;Mediano
14/05/2023 14:57;Grande
14/05/2023 15:00;Mediano
14/05/2023 15:13;Peque–o
14/05/2023 15:28;Mediano
14/05/2023 15:35;Mediano
14/05/2023 15:41;Grande
14/05/2023 15:41;Mediano
14/05/2023 15:42;Mediano
14/05/2023 15:55;Grande
14/05/2023 16:08;Mediano
14/05/2023 16:10;Peque–o
14/05/2023 16:18;Mediano
14/05/2023 16:30;Mediano
14/05/2023 16:30;Grande
14/05/2023 16:37;Mediano
14/05/2023 16:41;Mediano
14/05/2023 16:43;Grande
14/05/2023 16:43;Mediano
14/05/2023 16:43;Peque–o
14/05/2023 16:58;Peque–o
14/05/2023 17:10;Grande
14/05/2023 17:19;Mediano
14/05/2023 17:22;Mediano
14/05/2023 17:38;Grande
14/05/2023 17:39;Mediano
14/05/2023 17:49;Grande
14/05/2023 17:52;Mediano
14/05/2023 17:56;Mediano
14/05/2023 18:09;Mediano
14/05/2023 18:19;Mediano
14/05/2023 18:27;Grande
14/05/2023 18:41;Peque–o
14/05/2023 18:57;Peque–o
14/05/2023 19:05;Mediano
14/05/2023 19:10;Grande
14/05/2023 19:14;Mediano
14/05/2023 19:17;Mediano
14/05/2023 19:17;Mediano
14/05/2023 19:46;Mediano
14/05/2023 19:56;Mediano
14/05/2023 20:02;Mediano
14/05/2023 20:04;Mediano
14/05/2023 20:36;Grande
14/05/2023 20:37;Grande
14/05/2023 20:42;Grande
14/05/2023 20:51;Mediano
14/05/2023 20:54;Mediano
14/05/2023 21:03;Mediano
14/05/2023 21:11;Mediano
14/05/2023 21:22;Mediano
14/05/2023 21:34;Grande
14/05/2023 21:45;Mediano
14/05/2023 21:55;Mediano
14/05/2023 22:04;Mediano
14/05/2023 22:17;Mediano
14/05/2023 22:27;Grande
14/05/2023 22:39;Mediano
14/05/2023 22:53;Grande
14/05/2023 23:01;Mediano
14/05/2023 23:14;Grande
14/05/2023 23:22;Mediano
14/05/2023 23:31;Mediano
14/05/2023 23:39;Grande
14/05/2023 23:52;Mediano
15/05/2023 0:06;Mediano
15/05/2023 0:20;Mediano
15/05/2023 0:30;Grande
15/05/2023 0:40;Mediano
15/05/2023 0:48;Peque–o
15/05/2023 1:01;Grande
15/05/2023 1:15;Mediano
15/05/2023 1:27;Mediano
15/05/2023 1:36;Mediano
15/05/2023 1:44;Mediano
15/05/2023 1:55;Mediano
15/05/2023 2:07;Mediano
15/05/2023 2:16;Peque–o
15/05/2023 2:25;Grande
15/05/2023 2:38;Peque–o
15/05/2023 2:47;Peque–o
15/05/2023 3:00;Mediano
15/05/2023 3:10;Grande
15/05/2023 3:19;Peque–o
15/05/2023 3:32;Mediano
15/05/2023 3:42;Peque–o
15/05/2023 3:55;Grande
15/05/2023 4:04;Peque–o
15/05/2023 4:17;Peque–o
15/05/2023 4:31;Grande
15/05/2023 4:43;Mediano
15/05/2023 4:58;Grande
15/05/2023 5:10;Grande
15/05/2023 5:21;Mediano
15/05/2023 5:32;Peque–o
15/05/2023 5:42;Grande
15/05/2023 5:53;Grande
15/05/2023 6:01;Mediano
15/05/2023 6:09;Mediano
15/05/2023 6:11;Peque–o
15/05/2023 6:16;Mediano
15/05/2023 6:26;Mediano
15/05/2023 6:26;Mediano
15/05/2023 6:29;Mediano
15/05/2023 6:34;Grande
15/05/2023 6:34;Mediano
15/05/2023 6:40;Mediano
15/05/2023 6:46;Mediano
15/05/2023 6:55;Mediano
15/05/2023 7:13;Peque–o
15/05/2023 7:22;Mediano
15/05/2023 7:36;Grande
15/05/2023 7:40;Mediano
15/05/2023 7:42;Grande
15/05/2023 7:48;Grande
15/05/2023 7:49;Grande
15/05/2023 7:50;Mediano
15/05/2023 7:54;Grande
15/05/2023 8:23;Mediano
15/05/2023 8:24;Mediano
15/05/2023 8:37;Mediano
15/05/2023 8:38;Mediano
15/05/2023 8:39;Mediano
15/05/2023 8:44;Grande
15/05/2023 8:54;Mediano
15/05/2023 8:58;Mediano
15/05/2023 8:59;Mediano
15/05/2023 9:05;Mediano
15/05/2023 9:06;Mediano
15/05/2023 9:20;Grande
15/05/2023 9:30;Mediano
15/05/2023 9:32;Peque–o
15/05/2023 9:34;Grande
15/05/2023 9:36;Mediano
15/05/2023 9:37;Grande
15/05/2023 9:54;Grande
15/05/2023 9:59;Mediano
15/05/2023 10:17;Mediano
15/05/2023 10:22;Grande
15/05/2023 10:23;Mediano
15/05/2023 10:32;Grande
15/05/2023 10:37;Grande
15/05/2023 10:40;Mediano
15/05/2023 10:46;Mediano
15/05/2023 10:53;Mediano
15/05/2023 11:10;Mediano
15/05/2023 11:13;Mediano
15/05/2023 11:17;Grande
15/05/2023 11:21;Mediano
15/05/2023 11:25;Grande
15/05/2023 11:29;Mediano
15/05/2023 11:33;Mediano
15/05/2023 11:36;Mediano
15/05/2023 11:40;Mediano
15/05/2023 11:43;Mediano
15/05/2023 11:47;Grande
15/05/2023 11:50;Mediano
15/05/2023 11:54;Mediano
15/05/2023 11:58;Mediano
15/05/2023 12:01;Grande
15/05/2023 12:05;Mediano
15/05/2023 12:08;Mediano
15/05/2023 12:12;Mediano
15/05/2023 12:16;Mediano
15/05/2023 12:19;Mediano
15/05/2023 12:23;Mediano
15/05/2023 12:27;Grande
15/05/2023 12:31;Grande
15/05/2023 12:35;Grande
15/05/2023 12:38;Grande
15/05/2023 12:42;Grande
15/05/2023 12:45;Peque–o
15/05/2023 12:49;Mediano
15/05/2023 12:53;Mediano
15/05/2023 12:57;Grande
15/05/2023 13:01;Grande
15/05/2023 13:05;Mediano
15/05/2023 13:08;Mediano
15/05/2023 13:12;Grande
15/05/2023 13:16;Mediano
15/05/2023 13:20;Mediano
15/05/2023 13:24;Mediano
15/05/2023 13:27;Mediano
15/05/2023 13:31;Grande
15/05/2023 13:34;Grande
15/05/2023 13:38;Mediano
15/05/2023 13:42;Grande
15/05/2023 13:45;Mediano
15/05/2023 13:49;Mediano
15/05/2023 13:52;Grande
15/05/2023 13:55;Grande
15/05/2023 14:00;Mediano
15/05/2023 14:03;Mediano
15/05/2023 14:07;Grande
15/05/2023 14:11;Mediano
15/05/2023 14:14;Mediano
15/05/2023 14:18;Mediano
15/05/2023 14:21;Mediano
15/05/2023 14:25;Mediano
15/05/2023 14:28;Mediano
15/05/2023 14:31;Mediano
15/05/2023 14:35;Mediano
15/05/2023 14:39;Mediano
15/05/2023 14:42;Mediano
15/05/2023 14:46;Grande
15/05/2023 14:50;Mediano
15/05/2023 14:54;Peque–o
15/05/2023 14:57;Peque–o
15/05/2023 15:01;Mediano
15/05/2023 15:11;Mediano
15/05/2023 15:19;Grande
15/05/2023 15:41;Mediano
15/05/2023 15:44;Peque–o
15/05/2023 15:50;Mediano
15/05/2023 15:52;Grande
15/05/2023 16:04;Grande
15/05/2023 16:07;Mediano
15/05/2023 16:18;Grande
15/05/2023 16:36;Mediano
15/05/2023 16:39;Mediano
15/05/2023 16:39;Mediano
15/05/2023 16:42;Peque–o
15/05/2023 17:02;Grande
15/05/2023 17:15;Mediano
15/05/2023 17:26;Mediano
15/05/2023 17:38;Mediano
15/05/2023 17:39;Mediano
15/05/2023 17:51;Grande
15/05/2023 18:09;Grande
15/05/2023 18:24;Peque–o
15/05/2023 18:27;Grande
15/05/2023 18:28;Grande
15/05/2023 18:28;Grande
15/05/2023 18:28;Mediano
15/05/2023 18:45;Mediano
15/05/2023 18:45;Grande
15/05/2023 18:48;Mediano
15/05/2023 18:54;Grande
15/05/2023 18:54;Grande
15/05/2023 18:56;Mediano
15/05/2023 18:58;Mediano
15/05/2023 19:04;Peque–o
15/05/2023 19:08;Mediano
15/05/2023 19:10;Mediano
15/05/2023 19:11;Mediano
15/05/2023 19:41;Mediano
15/05/2023 19:47;Mediano
15/05/2023 19:56;Mediano
15/05/2023 19:57;Mediano
15/05/2023 19:59;Peque–o
15/05/2023 20:00;Mediano
15/05/2023 20:17;Peque–o
15/05/2023 20:25;Mediano
15/05/2023 20:30;Mediano
15/05/2023 20:34;Grande
15/05/2023 20:46;Grande
15/05/2023 20:47;Grande
15/05/2023 20:50;Mediano
15/05/2023 20:52;Mediano
15/05/2023 20:57;Mediano
15/05/2023 21:12;Mediano
15/05/2023 21:27;Grande
15/05/2023 21:35;Mediano
15/05/2023 21:47;Mediano
15/05/2023 21:56;Mediano
15/05/2023 22:04;Peque–o
15/05/2023 22:16;Grande
15/05/2023 22:27;Mediano
15/05/2023 22:37;Mediano
15/05/2023 22:52;Grande
15/05/2023 23:00;Mediano
15/05/2023 23:14;Grande
15/05/2023 23:21;Mediano
15/05/2023 23:33;Mediano
15/05/2023 23:43;Grande
15/05/2023 23:56;Peque–o
16/05/2023 0:09;Mediano
16/05/2023 0:17;Mediano
16/05/2023 0:31;Grande
16/05/2023 0:40;Grande
16/05/2023 0:49;Mediano
16/05/2023 1:03;Mediano
16/05/2023 1:15;Mediano
16/05/2023 1:24;Mediano
16/05/2023 1:36;Mediano
16/05/2023 1:46;Mediano
16/05/2023 1:56;Grande
16/05/2023 2:05;Mediano
16/05/2023 2:17;Mediano
16/05/2023 2:26;Grande
16/05/2023 2:41;Mediano
16/05/2023 2:51;Grande
16/05/2023 3:04;Grande
16/05/2023 3:15;Grande
16/05/2023 3:29;Mediano
16/05/2023 3:42;Peque–o
16/05/2023 3:51;Peque–o
16/05/2023 4:03;Mediano
16/05/2023 4:13;Grande
16/05/2023 4:27;Grande
16/05/2023 4:34;Mediano
16/05/2023 4:42;Mediano
16/05/2023 4:52;Mediano
16/05/2023 5:00;Mediano
16/05/2023 5:11;Grande
16/05/2023 5:22;Grande
16/05/2023 5:35;Mediano
16/05/2023 5:48;Mediano
16/05/2023 5:56;Mediano
16/05/2023 6:07;Mediano
16/05/2023 6:14;Peque–o
16/05/2023 6:22;Grande
16/05/2023 6:26;Mediano
16/05/2023 6:32;Mediano
16/05/2023 6:33;Mediano
16/05/2023 6:33;Grande
16/05/2023 6:41;Mediano
16/05/2023 6:42;Mediano
16/05/2023 7:16;Grande
16/05/2023 7:27;Mediano
16/05/2023 7:27;Mediano
16/05/2023 7:38;Grande
16/05/2023 7:41;Mediano
16/05/2023 7:56;Mediano
16/05/2023 8:05;Mediano
16/05/2023 8:09;Grande
16/05/2023 8:15;Mediano
16/05/2023 8:15;Mediano
16/05/2023 8:32;Mediano
16/05/2023 8:44;Grande
16/05/2023 8:55;Mediano
16/05/2023 8:58;Peque–o
16/05/2023 9:08;Mediano
16/05/2023 9:12;Mediano
16/05/2023 9:20;Grande
16/05/2023 9:23;Mediano
16/05/2023 9:25;Mediano
16/05/2023 9:45;Grande
16/05/2023 9:46;Mediano
16/05/2023 9:55;Peque–o
16/05/2023 9:55;Mediano
16/05/2023 9:57;Mediano
16/05/2023 10:00;Grande
16/05/2023 10:01;Mediano
16/05/2023 10:06;Mediano
16/05/2023 10:13;Grande
16/05/2023 10:15;Mediano
16/05/2023 10:16;Peque–o
16/05/2023 10:31;Peque–o
16/05/2023 10:35;Grande
16/05/2023 10:36;Mediano
16/05/2023 10:42;Mediano
16/05/2023 10:56;Grande
16/05/2023 11:12;Mediano
16/05/2023 11:15;Grande
16/05/2023 11:19;Mediano
16/05/2023 11:23;Mediano
16/05/2023 11:26;Mediano
16/05/2023 11:30;Mediano
16/05/2023 11:34;Grande
16/05/2023 11:38;Peque–o
16/05/2023 11:42;Peque–o
16/05/2023 11:46;Mediano
16/05/2023 11:50;Grande
16/05/2023 11:53;Mediano
16/05/2023 11:57;Mediano
16/05/2023 12:02;Mediano
16/05/2023 12:05;Mediano
16/05/2023 12:09;Mediano
16/05/2023 12:13;Mediano
16/05/2023 12:16;Mediano
16/05/2023 12:20;Grande
16/05/2023 12:24;Grande
16/05/2023 12:27;Grande
16/05/2023 12:32;Mediano
16/05/2023 12:35;Mediano
16/05/2023 12:39;Mediano
16/05/2023 12:41;Mediano
16/05/2023 12:45;Mediano
16/05/2023 12:50;Grande
16/05/2023 12:54;Mediano
16/05/2023 12:58;Mediano
16/05/2023 13:02;Mediano
16/05/2023 13:05;Mediano
16/05/2023 13:09;Grande
16/05/2023 13:12;Mediano
16/05/2023 13:16;Grande
16/05/2023 13:19;Mediano
16/05/2023 13:23;Grande
16/05/2023 13:27;Mediano
16/05/2023 13:30;Mediano
16/05/2023 13:34;Grande
16/05/2023 13:37;Mediano
16/05/2023 13:40;Mediano
16/05/2023 13:43;Mediano
16/05/2023 13:48;Grande
16/05/2023 13:51;Mediano
16/05/2023 13:55;Peque–o
16/05/2023 13:59;Grande
16/05/2023 14:02;Mediano
16/05/2023 14:06;Mediano
16/05/2023 14:10;Mediano
16/05/2023 14:14;Mediano
16/05/2023 14:16;Mediano
16/05/2023 14:20;Mediano
16/05/2023 14:24;Peque–o
16/05/2023 14:27;Grande
16/05/2023 14:31;Peque–o
16/05/2023 14:35;Peque–o
16/05/2023 14:39;Mediano
16/05/2023 14:42;Grande
16/05/2023 14:45;Peque–o
16/05/2023 14:49;Mediano
16/05/2023 14:53;Peque–o
16/05/2023 14:57;Grande
16/05/2023 15:01;Peque–o
16/05/2023 15:05;Peque–o
16/05/2023 15:06;Grande
16/05/2023 15:07;Mediano
16/05/2023 15:08;Grande
16/05/2023 15:10;Grande
16/05/2023 15:19;Mediano
16/05/2023 15:41;Peque–o
16/05/2023 15:50;Grande
16/05/2023 15:56;Grande
16/05/2023 16:27;Mediano
16/05/2023 16:28;Mediano
16/05/2023 16:48;Peque–o
16/05/2023 16:48;Mediano
16/05/2023 16:54;Mediano
16/05/2023 16:54;Mediano
16/05/2023 17:48;Mediano
16/05/2023 17:53;Grande
16/05/2023 17:56;Mediano
16/05/2023 17:57;Mediano
16/05/2023 18:07;Mediano
16/05/2023 18:14;Mediano
16/05/2023 18:16;Peque–o
16/05/2023 18:17;Mediano
16/05/2023 18:18;Grande
16/05/2023 18:25;Mediano
16/05/2023 18:37;Grande
16/05/2023 18:38;Grande
16/05/2023 18:39;Grande
16/05/2023 18:45;Mediano
16/05/2023 19:12;Grande
16/05/2023 19:16;Mediano
16/05/2023 19:24;Mediano
16/05/2023 19:30;Mediano
16/05/2023 19:30;Mediano
16/05/2023 19:44;Mediano
16/05/2023 19:46;Grande
16/05/2023 19:48;Mediano
16/05/2023 20:12;Mediano
16/05/2023 20:14;Mediano
16/05/2023 20:26;Mediano
16/05/2023 20:31;Mediano
16/05/2023 20:33;Grande
16/05/2023 20:33;Mediano
16/05/2023 20:42;Peque–o
16/05/2023 20:43;Grande
16/05/2023 20:46;Mediano
16/05/2023 20:53;Grande
16/05/2023 21:06;Grande
16/05/2023 21:14;Mediano
16/05/2023 21:22;Mediano
16/05/2023 21:33;Grande
16/05/2023 21:42;Mediano
16/05/2023 21:55;Grande
16/05/2023 22:07;Grande
16/05/2023 22:16;Mediano
16/05/2023 22:25;Mediano
16/05/2023 22:34;Mediano
16/05/2023 22:42;Mediano
16/05/2023 22:50;Mediano
16/05/2023 23:03;Grande
16/05/2023 23:10;Mediano
16/05/2023 23:24;Grande
16/05/2023 23:34;Mediano
16/05/2023 23:49;Mediano
16/05/2023 23:57;Mediano
17/05/2023 0:09;Mediano
17/05/2023 0:22;Mediano
17/05/2023 0:32;Grande
17/05/2023 0:42;Mediano
17/05/2023 0:51;Mediano
17/05/2023 1:05;Mediano
17/05/2023 1:18;Grande
17/05/2023 1:30;Mediano
17/05/2023 1:37;Mediano
17/05/2023 1:51;Mediano
17/05/2023 2:03;Mediano
17/05/2023 2:17;Mediano
17/05/2023 2:25;Mediano
17/05/2023 2:34;Grande
17/05/2023 2:46;Grande
17/05/2023 2:57;Grande
17/05/2023 3:05;Grande
17/05/2023 3:16;Grande
17/05/2023 3:26;Peque–o
17/05/2023 3:35;Mediano
17/05/2023 3:43;Mediano
17/05/2023 3:57;Grande
17/05/2023 4:07;Grande
17/05/2023 4:21;Mediano
17/05/2023 4:33;Mediano
17/05/2023 4:47;Grande
17/05/2023 4:54;Mediano
17/05/2023 5:05;Mediano
17/05/2023 5:13;Mediano
17/05/2023 5:22;Mediano
17/05/2023 5:37;Grande
17/05/2023 5:45;Grande
17/05/2023 5:57;Mediano
17/05/2023 6:07;Grande
17/05/2023 6:09;Mediano
17/05/2023 6:12;Mediano
17/05/2023 6:16;Grande
17/05/2023 6:18;Grande
17/05/2023 6:43;Mediano
17/05/2023 6:53;Mediano
17/05/2023 6:58;Grande
17/05/2023 7:00;Mediano
17/05/2023 7:04;Mediano
17/05/2023 7:11;Mediano
17/05/2023 7:19;Mediano
17/05/2023 7:19;Mediano
17/05/2023 7:22;Mediano
17/05/2023 7:26;Mediano
17/05/2023 7:42;Mediano
17/05/2023 7:51;Mediano
17/05/2023 8:01;Mediano
17/05/2023 8:03;Grande
17/05/2023 8:04;Mediano
17/05/2023 8:17;Peque–o
17/05/2023 8:24;Peque–o
17/05/2023 8:29;Mediano
17/05/2023 8:31;Mediano
17/05/2023 8:34;Grande
17/05/2023 8:50;Mediano
17/05/2023 8:52;Peque–o
17/05/2023 8:54;Mediano
17/05/2023 9:02;Grande
17/05/2023 9:03;Grande
17/05/2023 9:12;Mediano
17/05/2023 9:14;Grande
17/05/2023 9:15;Mediano
17/05/2023 9:27;Mediano
17/05/2023 9:30;Mediano
17/05/2023 9:34;Peque–o
17/05/2023 10:07;Grande
17/05/2023 10:08;Mediano
17/05/2023 10:20;Mediano
17/05/2023 10:22;Mediano
17/05/2023 10:24;Mediano
17/05/2023 10:34;Grande
17/05/2023 10:35;Grande
17/05/2023 10:39;Peque–o
17/05/2023 10:44;Grande
17/05/2023 10:45;Grande
17/05/2023 10:46;Grande
17/05/2023 10:52;Mediano
17/05/2023 11:00;Mediano
17/05/2023 11:03;Grande
17/05/2023 11:07;Mediano
17/05/2023 11:10;Grande
17/05/2023 11:13;Grande
17/05/2023 11:17;Mediano
17/05/2023 11:21;Mediano
17/05/2023 11:24;Peque–o
17/05/2023 11:28;Mediano
17/05/2023 11:32;Mediano
17/05/2023 11:35;Mediano
17/05/2023 11:39;Mediano
17/05/2023 11:43;Mediano
17/05/2023 11:47;Mediano
17/05/2023 11:50;Mediano
17/05/2023 11:54;Peque–o
17/05/2023 11:58;Mediano
17/05/2023 12:02;Peque–o
17/05/2023 12:07;Mediano
17/05/2023 12:10;Mediano
17/05/2023 12:14;Grande
17/05/2023 12:17;Grande
17/05/2023 12:21;Grande
17/05/2023 12:25;Mediano
17/05/2023 12:29;Mediano
17/05/2023 12:33;Mediano
17/05/2023 12:37;Mediano
17/05/2023 12:40;Grande
17/05/2023 12:43;Mediano
17/05/2023 12:47;Mediano
17/05/2023 12:50;Mediano
17/05/2023 12:54;Peque–o
17/05/2023 12:58;Grande
17/05/2023 13:01;Mediano
17/05/2023 13:05;Mediano
17/05/2023 13:09;Grande
17/05/2023 13:13;Mediano
17/05/2023 13:17;Grande
17/05/2023 13:22;Mediano
17/05/2023 13:25;Mediano
17/05/2023 13:29;Grande
17/05/2023 13:34;Peque–o
17/05/2023 13:38;Mediano
